,1969Y,1970Y,1971Y,1972Y,1973Y,1974Y,1975Y,1976Y,1977Y,1978Y,1979Y,1980Y,1981Y,1982Y,1983Y,1984Y,1985Y,1986Y,1987Y,1988Y,1989Y,1990Y,1991Y,1992Y,1993Y,1994Y,1995Y,1996Y,1997Y,1998Y,1999Y,2000Y,2001Y,2002Y,2003Y,2004Y,2005Y,2006Y,2007Y,2008Y,2009Y,2010Y,2011Y,2012Y,2013Y,2014Y,2015Y,2016Y,2017Y,2018Y,2019Y,2020Y,2021Y,2022Y,2023Y
a__md___,NA,0.0637530822869685,0.0345058698607161,-0.0357217906765008,0.0147764491787399,0.0177601371793621,-0.0232054295582529,0.01403796786526,0.0258009662966714,0.0375193206080411,0.0822070566597546,0.0484545494858821,-0.0589718643548167,-0.120681256272405,-0.0807152126594417,0.00673562006143413,0.0921874065329717,0.104674004904538,0.0851907446603803,0.0791936059124367,0.11442307571329,0.145162132139845,0.0751806320404427,0.0771499155430746,0.00566169007001349,-0.00584026655022196,0.108873613720946,0.139128831186739,0.187997206147588,0.178331139162628,0.164388522708975,0.0995161288677808,0.101520545868543,-0.0130148593972281,-0.079092719090962,-0.0472553012511492,0.0184885348439794,0.148128840375253,0.191055281576881,0.130212860208427,-0.0821813618050271,-0.0429557416719311,0.0428510040881971,-0.0400063114563469,-0.0966087354733904,-0.0227851757044952,0.0385192247240767,0.0819173170983873,NA,NA,NA,NA,NA,NA,NA
a__mn___,5.05341651956466,5.11716960185163,5.15167547171235,5.11595368103585,5.13073013021459,5.14849026739395,5.1252848378357,5.13932280570096,5.16512377199763,5.20264309260567,5.28485014926542,5.33330469875131,5.27433283439649,5.15365157812408,5.07293636546464,5.07967198552608,5.17185939205905,5.27653339696359,5.36172414162397,5.4409177475364,5.55534082324969,5.70050295538954,5.77568358742998,5.85283350297306,5.85849519304307,5.85265492649285,5.96152854021379,6.10065737140053,6.28865457754812,6.46698571671075,6.63137423941972,6.7308903682875,6.83241091415605,6.81939605475882,6.74030333566786,6.69304803441671,6.71153656926069,6.85966540963594,7.05072069121282,7.18093355142125,7.09875218961622,7.05579644794429,7.09864745203249,7.05864114057614,6.96203240510275,6.93924722939826,6.97776645412233,7.05968377122072,NA,NA,NA,NA,NA,NA,NA
a__mn_be,4.31000226488188,4.36774220888959,4.5008349716365,4.44419499562635,4.45169495531181,4.45373439965273,4.41493649260887,4.4050659949962,4.41215598831014,4.43629004378348,4.5027764076048,4.53758926125032,4.46081770705898,4.33298817664613,4.25227296398668,4.26433429189615,4.34391950108781,4.44547501049522,4.52222155181045,4.60154337307571,4.71492695028996,4.85892136857793,4.94657598260687,5.03191367078943,5.04290106870748,5.04524857479675,5.16347767500906,5.3090570862729,5.49391868208031,5.65640144141948,5.81157403085054,5.90015835248911,5.98231064772607,5.94480424127016,5.84701503684825,5.81295640114047,5.84272469945715,5.99843165299232,6.18083175660698,6.28990611931417,6.19004181913157,6.13503274283304,6.19538038447183,6.1716556452889,6.08697557651741,6.08624758197553,6.12436741044067,6.20174389890039,NA,NA,NA,NA,NA,NA,NA
a__mn_de,0.0251044147874302,0.0207384296070076,0.0185554370167963,0.0163724444265849,0.0130979555412679,0.00764047406573964,0.00764047406573964,0.0087319703608453,0.0087319703608453,0.0087319703608453,0.0087319703608453,0.00982346665595096,0.00982346665595096,0.00982346665595096,0.0109149629510566,0.0109149629510566,0.0109149629510566,0.0109149629510566,0.0109149629510566,0.0109149629510566,0.0109149629510566,0.0109149629510566,0.0109149629510566,0.0109149629510566,0.0109149629510566,0.0109149629510566,0.0100401889187993,0.0103315577992177,0.00992048930047642,0.0102202299673002,0.00979937439933958,0.00962843851203013,0.00921965143871716,0.00970344020009413,0.00949527863484055,0.00931572218243966,0.00770604969306087,0.00745302990771484,0.00741876134895166,0.00741815230981737,0.00748836373607201,0.00747291465342466,0.0080370312630137,0.00833180585169076,0.00912387143495233,0.00912387143495233,0.00912387143495233,0.00912387143495233,NA,NA,NA,NA,NA,NA,NA
a__mn_kw,0.32532434024038,0.34543026942851,0.371058803518529,0.395695092398834,0.414795725127558,0.433896357856281,0.446456037974017,0.46003406580085,0.467071141016695,0.474108216232541,0.483665058221748,0.497243086048582,0.507805224497196,0.51535147356759,0.516865943881546,0.517871240340952,0.523903019097391,0.535470454005411,0.540496936302445,0.543512825680663,0.552064371210465,0.56513322518275,0.574690067171957,0.592289280836416,0.602851419285031,0.603360593139579,0.618453091280368,0.632970268684541,0.659631157233047,0.692287258711113,0.709920916328789,0.721654297862748,0.756491068446342,0.801916743508394,0.836915897210477,0.83993572569715,0.863986418049981,0.889717885124651,0.910180916325428,0.944754427563371,0.96710873849174,1.00287708795187,1.02999587015169,1.03943225035471,1.03059246024841,1.00805533616859,1.00028399132294,1.00055202449047,NA,NA,NA,NA,NA,NA,NA
a__mn_mz,3.94,3.982,4.0895748620226,4.00840923049785,4.00008304633991,3.98744315981538,3.93608557265378,3.90847497967532,3.90852789777341,3.92458869841866,3.97944586102627,3.99751683132534,3.91018313868539,3.77480735920214,3.68941382070913,3.7004698521592,3.77298710298216,3.8619389978693,3.93365905688749,4.00892880916229,4.11272466123449,4.24261404593792,4.31967563836539,4.38434354163965,4.38273440947748,4.38150217046836,4.48347915494054,4.61298013532731,4.76997830590277,4.896624034347,5.03474372516034,5.11023812848731,5.15644858218003,5.07064063108309,4.93751473399249,4.89938667011905,4.90610590013139,5.03529676431939,5.19500079520366,5.26718799447342,5.1442728177321,5.0560051511903,5.08988139475439,5.05873759764475,4.98457006047776,5.0063791900157,5.05227036332649,5.12875192677511,NA,NA,NA,NA,NA,NA,NA
a__mn_wo,0.0195735098540729,0.0195735098540729,0.0216458690785771,0.0237182283030813,0.0237182283030813,0.0247544079153334,0.0247544079153334,0.027824979159184,0.027824979159184,0.0288611587714361,0.0309335179959403,0.0330058772204445,0.0330058772204445,0.0330058772204445,0.0350782364449487,0.0350782364449487,0.0361144160572008,0.0371505956694529,0.037150595669453,0.0381867752817051,0.0392229548939572,0.0402591345062093,0.0412953141184613,0.044365885362312,0.0464002769939105,0.049470848237761,0.0515052398693595,0.0527751244618367,0.0543887296440136,0.0572699183940708,0.0571100149620755,0.0586374876270307,0.0601513456609797,0.062543426478579,0.0630891270104356,0.0643182831418256,0.0649263315827197,0.0659639736405691,0.0682312837289444,0.0705455449675638,0.0711718991716536,0.0686775890374429,0.06746608830274,0.0651539914377613,0.0626891843562862,0.0626891843562862,0.0626891843562862,0.0633160761998491,NA,NA,NA,NA,NA,NA,NA
a__mr___,NA,0.0126158376298772,0.0067431554053303,-0.00693401416153753,0.00288830785030647,0.00346152238153673,-0.00450722995539403,0.00273896345460249,0.00502030467283575,0.0072639731910103,0.0158010179050321,0.00916857585689896,-0.01105728393291,-0.0228808571740833,-0.0156617519511906,0.00132775567761686,0.0181482991019202,0.020239143597998,0.0161452109275769,0.0147701753802746,0.021030105769399,0.0261301937645888,0.0131884208514202,0.0133577115808389,9.67341727240132E-4,-9.96888511090265E-4,0.0186024317319844,0.023337778264121,0.0308158932230656,0.0283575981099851,0.0254196514280518,0.0150068636265794,0.0150827810755697,-0.00190487070534093,-0.0115981999660758,-0.00701085676679958,0.00276234904469694,0.0220707790006976,0.02785198259211,0.0184680213429403,-0.0114443841064042,-0.00605116794114417,0.00607316330684135,-0.00563576536610416,-0.0136865911652658,-0.00327277645070921,0.00555092266505368,0.0117397619477492,NA,NA,NA,NA,NA,NA,NA
a__od___,NA,0.0820988813296124,0.101921389801489,-0.0216700686986373,0.0434601080256083,0.0444306321267514,0.00364211673025272,0.0535358181475896,0.0497738117546782,0.0672546449209941,0.119917873165298,0.0866746883151022,-0.0249887630196499,-0.0862720418539988,-0.0502601552898601,0.0485371344085177,0.110651397259764,0.141870199282964,0.133432581961801,0.113322929253907,0.169650419516485,0.197592375614994,0.129347151946456,0.0985728424787542,0.0329545829258151,0.0517938127060491,0.160380937773597,0.151848277435145,0.229076695097128,0.181284474153065,0.225111996576945,0.14767517846507,0.157818358295654,0.0575254849265425,-0.047140951575332,-0.0987433962523863,0.0567935387512848,0.180133493131123,0.251398472898489,0.143375598311068,-0.0765531677674631,-0.0599365495420723,0.0758891466978935,-0.0415035812495175,-0.112383321725439,-0.0262888104984196,0.06974210228613,0.107515934565342,NA,NA,NA,NA,NA,NA,NA
a__on___,5.42046316535296,5.50256204668257,5.60448343648406,5.58281336778542,5.62627347581103,5.67070410793778,5.67434622466803,5.72788204281562,5.7776558545703,5.8449104994913,5.96482837265659,6.0515030609717,6.02651429795205,5.94024225609805,5.88998210080819,5.9385192352167,6.04917063247647,6.19104083175943,6.32447341372123,6.43779634297514,6.60744676249162,6.80503913810662,6.93438629005307,7.03295913253183,7.06591371545764,7.11770752816369,7.27808846593729,7.42993674337244,7.65901343846956,7.84029791262263,8.06540990919957,8.21308508766464,8.3709034459603,8.42842893088684,8.38128797931151,8.28254458305912,8.33933812181041,8.51947161494153,8.77087008784002,8.91424568615109,8.83769251838362,8.77775596884155,8.85364511553945,8.81214153428993,8.69975821256449,8.67346940206607,8.7432115043522,8.85072743891754,NA,NA,NA,NA,NA,NA,NA
a_bon___,4.71411468713804,4.74104008786262,4.73973371001485,4.69581041888532,4.72519589647005,4.71468909596017,4.65273624928049,4.73680477612756,4.81607968281038,4.88285626870066,4.99239760807296,4.98859225498058,4.98850646654989,4.85471132652732,4.80094314412239,4.80123228634343,4.89150593599065,5.06292505708718,5.11416021323056,5.20101270316083,5.25406670242413,5.36348165350839,5.45917818401884,5.74925583495639,5.78974150321817,5.7879152907942,5.92515558677451,6.04323242097902,6.23767289675646,6.43662907707983,6.61314003695603,6.76070299757367,6.86003745143404,6.9337295188713,6.892,6.865,6.897,7.021,7.232,7.423,7.392,7.315,7.317,7.313,7.208,7.13772617904221,7.20352166820356,7.29665134835433,NA,NA,NA,NA,NA,NA,NA
a_iod___,NA,0.0560000000000009,0.0389999995937167,-0.00399999959561725,0.0629999966719268,0.0110000033293609,-0.0450000087215379,0.0779999161330553,0.0559999657965615,0.0540007632053583,0.110999549670124,0.00399978843104609,-0.00100007625508725,-0.130999223129463,-0.0494890148826519,0.00988822935989031,0.120117680193288,0.223937489233962,0.0789465945128367,0.136453384353773,0.108166554528649,0.184403380874704,0.160855841956551,0.101990174916731,0.0479199333783711,0.043534950281229,0.140646818767051,0.122533251310296,0.217340641118438,0.206886750072037,0.179498601188814,0.184909593410895,0.0991438941921288,0.100830055707861,-0.128973298746032,-0.0222994437109667,0.0577381232056939,0.120186804828044,0.230559386542617,0.189297526565841,0.00262615338817218,-0.0831425596887141,0.0018629044595837,0.0502378705836404,-0.0634860624328333,-0.0527127720115699,0.09407639222505,0.104640089914811,NA,NA,NA,NA,NA,NA,NA
a_ion___,5.2023131222912,5.25831312229121,5.29731312188492,5.29331312228931,5.35631311896123,5.36731312229059,5.32231311356905,5.40031302970211,5.45631299549867,5.51031375870403,5.62131330837415,5.6253130968052,5.62431302055011,5.49331379742065,5.443824782538,5.45371301189789,5.57383069209118,5.79776818132514,5.87671477583797,6.01316816019175,6.1213347147204,6.3057380955951,6.46659393755165,6.56858411246838,6.61650404584675,6.66003899612798,6.80068581489503,6.92321906620533,7.14055970732377,7.3474464573958,7.52694505858462,7.71185465199551,7.81099854618764,7.9118286018955,7.78285530314947,7.7605558594385,7.8182939826442,7.93848078747224,8.16904017401486,8.3583377005807,8.36096385396887,8.27782129428016,8.27968419873974,8.32992206932338,8.26643600689055,8.21372323487898,8.30779962710403,8.41243971701884,NA,NA,NA,NA,NA,NA,NA
aai_t_1574_opleg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,9562.87780995201,9632.21891731448,9697.66264744541,9744.7409618588,9779.74258783966,9801.78661795037,NA,NA,NA
abw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,11.1666666666667,11.1666666666667,11.1666666666667,2,2,4,4,4,10.2,3.4,3.4,3.4,2,-0.3,1.95190625,0.67114375,0,-0.113028353147439,-0.156407765542472,2.82983305790594,-0.111151941770557,0.252755187407038,0.591001157407408,0.591001157407407,0.591001157407407,NA,NA,NA
al_mn_be,3.571,3.637,3.63562885187669,3.58389364040588,3.60260475215369,3.61204032815891,3.58445357317571,3.58953127830915,3.6177978921902,3.65322106943706,3.71962946354855,3.74813592967496,3.67253208933294,3.54727189576577,3.46531099953998,3.47246756290133,3.54699206813285,3.63982779260285,3.71151362995752,3.78343931955849,3.88934879539783,4.02828249084523,4.10472597112308,4.17005475340969,4.15122371529312,4.12359684617352,4.21691226175931,4.33559465080791,4.50043093375301,4.67815388410622,4.84054802847901,4.95491999776748,5.05217547826557,5.02408726965587,4.93326459047115,4.87879690825058,4.88882189695564,4.99726129027478,5.13424028462338,5.23044218532652,5.1333293736234,5.06336823918306,5.08789214155889,5.05117058960272,4.95398420131694,4.93732794419273,4.97265812397139,5.03756518232399,NA,NA,NA,NA,NA,NA,NA
al_mn_kw,0.281,0.301,0.330742535144737,0.35285905725168,0.371959689980404,0.391060322709127,0.406139769600225,0.417198030653696,0.424235105869541,0.431272181085387,0.438309256301232,0.449367517354704,0.457409889029956,0.462436371326988,0.461431074867582,0.462436371326988,0.468468150083427,0.477515818218085,0.482542300515118,0.485558189893337,0.491589968649777,0.504658822622062,0.511695897837907,0.526775344729004,0.534817716404257,0.532807123485442,0.542860088079508,0.554595190594689,0.577282413876716,0.608513030524924,0.623874329851408,0.638734899964359,0.674370933911945,0.718870505176821,0.75333339580148,0.759978447286046,0.771992261869849,0.788251067757633,0.799076712804585,0.823155167980112,0.843409462297376,0.877080277369876,0.898762215369884,0.906308647659131,0.89532643524989,0.873566632305698,0.864942544030724,0.863446027005531,NA,NA,NA,NA,NA,NA,NA
al_mn_pl,0.59,0.599,0.640331075408991,0.660081546890762,0.667358036384046,0.681911015370614,0.697503492856223,0.721411958334156,0.740122931316886,0.754675910303454,0.769228889290022,0.781702871278509,0.798334847263158,0.806650835255482,0.806650835255482,0.80249284125932,0.813927324748767,0.817045820245888,0.824322309739172,0.825361808238214,0.826401306737254,0.826401306737255,0.813927324748766,0.804571838257402,0.800413844261238,0.791058357769873,0.781702871278509,0.775128611780237,0.776978421607933,0.792664417346879,0.802973164789841,0.814036162418537,0.834325732353979,0.859105398258544,0.876964882645232,0.861037586007437,0.846094619662252,0.840561627005327,0.846275459342102,0.864888387130283,0.879441359888092,0.891906452328325,0.870347166493304,0.85271991399613,0.838718686030777,0.816661504868156,0.817060901127097,0.821601729765768,NA,NA,NA,NA,NA,NA,NA
al_on___,4.44645595768128,4.53270828060621,4.5862442051803,4.55650202485762,4.60111529528682,4.63978012975439,4.64572856843069,4.69926448573447,4.76172306562252,4.83013010902865,4.93621053703143,4.99866910218417,4.96099566015362,4.86780366301175,4.80831914686597,4.84301836299971,4.93521912219015,5.05517925253002,5.16324250240761,5.26734014985996,5.42199953525263,5.61036653645445,5.72933532706552,5.8036907740931,5.80666511519616,5.82847591554491,5.96231658332219,6.1049363474366,6.30991319270599,6.52825550467883,6.77174377197621,6.95039663786939,7.11743782605654,7.17023136404926,7.13684628115594,7.02442507484734,7.05891222515976,7.1914952335927,7.39709531923841,7.52874126893295,7.45471276501948,7.39585633992501,7.44415364182504,7.38606409620465,7.25733267475438,7.21873785232209,7.27868165606755,7.37501465354628,NA,NA,NA,NA,NA,NA,NA
anw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2.13910906782596,2.13910906782596,2.13910906782596,2.13910906782596,2.13910906782596,2.13910906782596,1.74899876300776,1.99494222594648,2.17733647320189,2.34899003481191,2.47664979632409,2.56712176726061,2.60808421832688,2.65652162723779,2.71054906849613,2.77592856155038,2.77592856155038,2,1.9,1.9,0,0,0,0,0,0,NA,NA,NA
aow65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.682905910178367,1.46060227296911,1.2716602210546,4.95765272187418,9.80068194643977,3.7,4.7,5.8,NA,NA,NA
as_or___,NA,0.0153362897265337,0.0391923174657981,0.00250946120542171,0.007065265408321,0.0113375533701454,0.00806520982844151,0.0119893306267339,0.0076882218796587,0.0118765644120541,0.0204122339760463,0.0164131929647478,0.00810168807944358,0.00452576182462236,0.00906116581137399,0.00592416438747828,0.0110186736040667,0.0160492067936395,0.0188957368566075,0.0171966632648283,0.0198966698821204,0.0239623449547356,0.0159573144953158,0.0148949267142812,0.0115387704755692,0.0139342615189632,0.0313076120991171,0.0141326529267332,0.0206488908725748,0.0120505235013471,0.0206222507153495,0.0136996386963443,0.0138463169012471,0.0122423683194009,0.0054425724093915,-0.0031812486014653,0.0090577637755227,0.0125197746151263,0.020934005053002,0.0116633440775441,-0.00144176114900175,-6.12779591572946E-4,0.0081309030265893,0.00430464434109628,0.00201321367337871,-0.00141414418523219,0.00346506318914683,0.00930014139036421,NA,NA,NA,NA,NA,NA,NA
asbon___,4.7991843520494,4.81775418598945,4.8399777707741,4.84975887356955,4.88280221422863,4.9013086656374,4.89432239309895,5.01051696788933,5.07547754073305,5.15363398887798,5.2798597326916,5.28226525989184,5.37506946638433,5.39407047224552,5.47035310786467,5.45517653785189,5.49250114960579,5.61671958431609,5.66330662603563,5.75022648937671,5.75885690855013,5.82543719310759,5.8956211743426,6.21263312408377,6.33463866521678,6.408831463733,6.52901807173963,6.61186529124627,6.74627096876409,6.83538957816821,6.95529050303148,7.06773188644774,7.14669964226733,7.27774972387341,7.343,7.393,7.433,7.489,7.634,7.78,7.826,7.794,7.79,7.873,7.916,7.84675540258022,7.89114995197243,7.96386733183031,NA,NA,NA,NA,NA,NA,NA
ascod___,NA,0,0,0,0,0,4.34388864090945E-4,1.1815018016071E-5,7.59050193360968E-6,1.16959742183772E-5,2.00521174953285E-5,1.61502418172537E-5,8.01329815178524E-6,4.43398231520234E-6,9.26454106544592E-6,5.28315977960956E-6,1.67112199502168E-5,-1.34796224585593E-5,-0.0329114860291079,-0.0276353688442008,0.0024967286440722,0.0315199780642066,-0.0233712904706167,-0.0204720137701339,-0.0339455637018392,0.00118627140876157,0.11542608738713,-0.0126396124424486,0.0557552983716305,-0.0119040443382343,0.0730524112111608,0.00326344369960641,-0.00866972533115584,-0.0130236702834186,-0.0423918546901141,-0.111308568753354,0.00947530888501458,0.0434162555957283,0.122539770475351,0.0247670603742014,-0.0983725267331348,-0.0945526312203167,0.00569569870170472,-0.00772790468851303,-0.0211226257477115,-0.0760439406984688,-0.0410780540573983,0.0196239776223428,NA,NA,NA,NA,NA,NA,NA
ascon___,9.99999999962142E-6,9.99999999962142E-6,9.60807611151509E-6,9.58298145447606E-6,9.53277830916307E-6,9.41289820179397E-6,4.43763942696033E-4,4.55578960712104E-4,4.63169462645713E-4,4.74865436864091E-4,4.94917554359419E-4,5.11067796176673E-4,5.19081094328458E-4,5.2351507664366E-4,5.32779617709106E-4,5.38062777488716E-4,5.54773997438933E-4,5.41294374980374E-4,-0.0323701916541276,-0.0600055604983283,-0.0575088318542561,-0.0259888537900496,-0.0493601442606663,-0.0698321580308002,-0.111996805233715,-0.112484790017204,0.0128346370632519,1.95024620803341E-4,0.0559503229924339,0.0440462786541995,0.11709868986536,0.120362133564967,0.111692408233811,0.0986687379503923,0.0562768832602782,-0.0550316854930757,-0.0455563766080611,-0.00214012101233285,0.120399649463018,0.14516670983722,0.046794183104085,-0.0477584481162316,-0.0420627494145269,-0.04979065410304,-0.0709132798507515,-0.14695722054922,-0.188035274606619,-0.168411296984276,NA,NA,NA,NA,NA,NA,NA
asiod___,NA,0.0530000000000015,0.0539999995381981,0.0320000004700818,0.0660000003124439,0.0319999996793547,-0.00200000701326974,0.095000022559548,0.0519999857765205,0.0579999742056303,0.115000025389804,0.0190000138437139,0.0750000052957092,-0.0160003934010868,0.0585462169342885,-5.33455595769228E-4,0.0807792495854676,0.187082434670806,0.0711392615801318,0.139620023381092,0.0756132038970259,0.155207584444614,0.146336673929749,0.112310784959998,0.100579197603871,0.0963216989285063,0.218512504375931,0.0815995762943791,0.152608958456783,0.123493121849569,0.123927481021618,0.152185349674745,0.059098865245488,0.148876936713014,-0.0343236041683439,0.0485233874970459,0.0801881089936218,0.0505769905466535,0.166278522927732,0.152356592054822,0.065868975382041,-0.0288550379374972,8.84136283776815E-4,0.13172279800706,0.0676763898057327,-0.0396415659208373,0.05667545245245,0.0842277896184647,NA,NA,NA,NA,NA,NA,NA
asion___,5.29619147033722,5.34919147033722,5.40319146987542,5.4351914703455,5.50119147065795,5.5331914703373,5.53119146332403,5.62619148588358,5.6781914716601,5.73619144586573,5.85119147125554,5.87019148509925,5.94519149039496,5.92919109699387,5.98773731392816,5.98720385833239,6.06798310791786,6.25506554258867,6.3262048041688,6.46582482754989,6.54143803144691,6.69664561589153,6.84298228982128,6.95529307478128,7.05587227238515,7.15219397131365,7.37070647568958,7.45230605198396,7.60491501044075,7.72840813229032,7.85233561331193,8.00452096298668,8.06361982823217,8.21249676494518,8.17817316077684,8.22669654827388,8.3068846572675,8.35746164781416,8.52374017074189,8.67609676279671,8.74196573817875,8.71311070024126,8.71399483652503,8.84571763453209,8.91339402433783,8.87375245841699,8.93042791086944,9.0146557004879,NA,NA,NA,NA,NA,NA,NA
astod___,NA,0.0820991641126358,0.0731485598232329,0.01432993136706,0.0464601116661214,0.0654306284760473,0.0466421184392034,0.0705359245740882,0.0457738317346281,0.0712538559212703,0.123918348884971,0.101674913727777,0.0510113185311525,0.0287267878743764,0.057775076527065,0.0381154494528602,0.071312966651945,0.105015144719815,0.158824190533394,0.145088235986606,0.135876692817448,0.137810519207178,0.138906288349489,0.13047868381355,0.120965943499129,0.105068546136816,0.112927196302021,0.123554214861677,0.108589714063842,0.109794890268832,0.0964884651985876,0.111687491029313,0.12644305468017,0.118596036215114,0.0899005976924703,0.0833880037089805,0.0697682156541979,0.0671074232540043,0.064577838808253,0.0816676034258488,0.0850621809595404,0.0889036034294612,0.0692146798203819,0.0477092508624155,0.0399017562608384,0.0628263362907817,0.0734192165709282,0.0674796566466527,NA,NA,NA,NA,NA,NA,NA
aston___,5.55510406053869,5.63720322465133,5.71035178447456,5.72468171584162,5.77214182750774,5.8375724559838,5.88421457442301,5.9547504989971,6.00052433073173,6.071778186653,6.19569653553797,6.29737144926575,6.3483827677969,6.37710955567127,6.43488463219834,6.4730000816512,6.54431304830314,6.64932819302296,6.80815238355635,6.95324061954296,7.08911731236041,7.22692783156759,7.36583411991707,7.49631280373062,7.61727874722975,7.72234729336657,7.83527448966859,7.95882870453027,8.06741841859411,8.17721330886294,8.27370177406153,8.38538926509084,8.51183231977101,8.63042835598612,8.7203289536786,8.80371695738758,8.87348517304177,8.94059259629578,9.00517043510403,9.08683803852988,9.17190021948942,9.26080382291888,9.33001850273926,9.37772775360168,9.41762950986252,9.4804558461533,9.55387506272423,9.62135471937088,NA,NA,NA,NA,NA,NA,NA
aw_od___,NA,0,0,0,0,0,0.0358008639708389,0.0321260479432979,-0.0143143338390925,0.0113798622546577,0.0166844044413192,0.00621088029260953,0.0928899949231825,0.152796145883756,0.130050818024092,-0.0154657122338326,-0.0529490378933173,-0.0472006863862324,-0.00464811442383795,6.73734108138646E-5,-0.0444235800898785,-0.0428346665268,-0.0255125492754411,0.0269342988036208,0.0815198728712297,0.0760190109401862,-0.0170536879736769,-0.0352296146978759,-0.0600347982596166,-0.109837570919249,-0.0566100350129233,-0.0351215772013891,-0.0203666980407764,0.0573580141688197,0.106979794997888,0.0769999999999999,0.00800000000000001,-0.0679999999999999,-0.0660000000000001,-0.0449999999999999,0.0770000000000001,0.0449999999999999,-0.00600000000000005,0.087,0.148,0.00102922353800942,-0.0214009397691414,-0.0204123002928904,NA,NA,NA,NA,NA,NA,NA
aw_on___,0.0850696649113599,0.0767140981268314,0.100244060759253,0.153948454684223,0.157606317758586,0.186619569677234,0.241586143818465,0.273712191761763,0.259397857922671,0.270777720177328,0.287462124618648,0.293673004911257,0.38656299983444,0.539359145718196,0.669409963742288,0.653944251508455,0.600995213615138,0.553794527228906,0.549146412805068,0.549213786215882,0.504790206126003,0.461955539599203,0.436442990323762,0.463377289127383,0.544897161998612,0.620916172938799,0.603862484965122,0.568632870267246,0.508598072007629,0.398760501088381,0.342150466075458,0.307028888874068,0.286662190833292,0.344020205002112,0.451,0.528,0.536,0.468,0.402,0.357,0.434,0.479,0.473,0.56,0.708,0.709029223538009,0.687628283768868,0.667215983475978,NA,NA,NA,NA,NA,NA,NA
aw_qn___,0.0177267890106002,0.0159228840682257,0.0207096093271016,0.0317418730087354,0.0322773956532575,0.0380780544919542,0.0493513790232395,0.0546283656269418,0.0511096243043409,0.0525350688091219,0.0544449437170859,0.0555904286767601,0.0718968476802222,0.0999713794199023,0.122363769110805,0.119873423353204,0.109439241740266,0.0986055540077526,0.0969652847233089,0.0955143405635927,0.0876589354665253,0.0793035940492945,0.0740376266709181,0.0745667443580359,0.0860089000698691,0.0968809153709916,0.0924973589440643,0.086011317345661,0.0754100109878221,0.0583530021727021,0.0492018906005341,0.0434460845323565,0.0401094363525897,0.0472560828808405,0.0614085102838465,0.0714179048317569,0.0721145726210291,0.062498402008778,0.0526722845352003,0.0458908519451384,0.055470170628834,0.0614604929838985,0.0607083907078216,0.0711186696838905,0.0894386504982466,0.0903587872070212,0.0871408535623454,0.0837835350620681,NA,NA,NA,NA,NA,NA,NA
awiod___,NA,9.01118670388121E-4,0.113440394673072,0.0360000000656993,0.00300000364051349,0.0209999963492988,0.0430000017089647,0.0170001064264928,-0.00399998002004076,0.00399921100027189,0.00400047571968015,0.0150002254126675,0.0760000815507959,0.114998829728377,0.108035231816941,-0.010421684955659,-0.0393384306078203,-0.0368550545631574,-0.00780733293270561,0.00316663902731856,-0.0325533506316226,-0.0291957964300901,-0.0145191680268008,0.0103206100432676,0.0526592642255017,0.052786748647276,0.0778656856088809,-0.0409336750159168,-0.0647316826616547,-0.0833936282224677,-0.0555711201671979,-0.0327242437361535,-0.0400450289466412,0.0480468810051538,0.0946496945776901,0.070822831208013,0.0224499857879283,-0.06960981428139,-0.0642808636148856,-0.0369409345110191,0.0632428219938675,0.0542875217512156,-9.78768175807888E-4,0.0814849274234182,0.131162452238567,0.0130712060907318,-0.0374009397725992,-0.0204123002963481,NA,NA,NA,NA,NA,NA,NA
awion___,0.0938783480460186,0.0908783480460186,0.1058783479905,0.141878348056199,0.144878351696717,0.16587834804671,0.208878349754978,0.225878456181471,0.22187847616143,0.225877687161702,0.229878162881383,0.244878388294051,0.320878469844847,0.435877299573223,0.543912531390164,0.533490846434504,0.494152415826684,0.457297361263528,0.449490028330823,0.452656667358141,0.420103316726519,0.390907520296429,0.376388352269627,0.386708962312893,0.439368226538394,0.492154975185671,0.570020660794551,0.529086985778635,0.46435530311698,0.380961674894512,0.325390554727316,0.292666310991165,0.252621282044525,0.300668163049677,0.395317857627365,0.466140688835378,0.488590674623306,0.418980860341915,0.35469999672703,0.317759062216012,0.381001884209881,0.435289405961098,0.434310637785291,0.515795565208711,0.646958017447277,0.660029223538009,0.622628283765409,0.602215983469062,NA,NA,NA,NA,NA,NA,NA
